CO_ENTIDADE,NO_ENTIDADE
27226409,ESCOLA MUNICIPAL DOUTOR DENISSON LUIZ CERQUEIRA MENEZES
27226417,ESCOLA MUNICIPAL PROFESSORA MARIA JOSE CARRASCOSA
27226425,CMEI MESTRE MARIO IZALDINO
27226506,CMEI PROFESSORA KYRA MARIA BARROS PAES
27226603,ESCOLA MUNICIPAL PAULO HENRIQUE COSTA BANDEIRA
27226611,ESCOLA MUNICIPAL PROFESSORA NATALINA COSTA CAVALCANTE
27226620,COLEGIO INTENSIVO SISTEMA DE ENSINO LTDA
27226646,ESPACO DE DESENVOLVIMENTO JEAN PIAGET
27226654,ESCOLA PASTOR ALBERICO SOUZA
27226662,ESCOLA O PATINHO FEIO LTDA - EPP
27226743,CMEI SAO SEBASTIAO
27226930,ESCOLA ESTADUAL PROFª GILVANA ATAIDE CAVALCANTE CABRAL
27226948,ESCOLA ESTADUAL MARCELO RESENDE
27226980,ESCOLA MUNICIPAL MARIA DE FATIMA LYRA
27226999,ESCOLA MUNICIPAL MARIA DE LOURDES DE MELO PIMENTEL
27227014,FABIANO PAES DE OLIVEIRA
27227073,ESCOLA MUNICIPAL OCTAVIO BRANDAO
27227081,CMEI CASA DA AMIZADE
27227090,ESCOLA MUNICIPAL PADRE BRANDAO LIMA
27230015,COLEGIO ROSALVO
27230023,COLEGIO EDSON MONTEIRO
27230040,ESCOLA ESTADUAL PROFª MARIA LUCIA LINS DE FREITAS
27230066,ESCOLA MUNICIPAL PIO X
27230074,ESCOLA MUNICIPAL PROFESSORA SILVIA CELINA NUNES LIMA
27230082,ESCOLA MUNICIPAL MARCOS SORIANO
27230090,ESCOLA MUNICIPAL BENEDITA DA SILVA SANTOS
27230104,ESCOLA MUNICIPAL CESAR AUGUSTO DE OLIVEIRA
27230112,ESCOLA MUNICIPAL JAIME AMORIM MIRANDA
27230120,ESCOLA MUNICIPAL OLAVO BILAC
27230139,ESCOLA MUNICIPAL YEDA OLIVEIRA DOS SANTOS
27230147,CMEI HELOISA MARINHO DE GUSMAO MEDEIROS
27230155,ESCOLA MUNICIPAL PROFESSORA MARILUCIA MACEDO DOS SANTOS
27230163,CMEI PROFESSORA MARIA DE FATIMA MELO DOS SANTOS
27230171,ESCOLA MUNICIPAL MONSENHOR ANTONIO ASSUNCAO ARAUJO
27230201,ESCOLA MUNICIPAL PROFESSORA MARIZETTE CORREIA NUNES BRUNO
27230236,ESCOLA MUNICIPAL PROFESSORA ZILKA DE OLIVEIRA GRACA
27230244,CMEI PROFESSORA MARIA DO SOCORRO TAVARES LIMA DA SILVA
27230376,ESCOLA MUNICIPAL CICERO DUE DA SILVA
27230384,CMEI JORGE DE LIMA
27230392,ESCOLA MUNICIPAL PROFESSORA MARIA JOSE CLEMENTE ROCHA
27230406,ESCOLA MUNICIPAL PROFESSORA CLAUDINETE BATISTA DA SILVA
27230414,ESCOLA CRISTA JOAO CALVINO
27230422,CMEI TOBIAS GRANJA
27230430,ESCOLA DE EDUCACAO BASICA SANTA MADALENA
27230457,CMEI HERBERT DE SOUZA
27230511,CMEI VEREADOR BRAGA NETO
27230570,ESCOLA MUNICIPAL PEDRO BARBOSA JUNIOR
27230597,PROJETO SESC LER ALAGOAS
27230600,SESC JARAGUA - UNIDADE DE EDUCACAO
27230627,COLEGIO VILA RICA
27230678,CMEI PROFESSORA ELZA LIRA
27235807,ESCOLA ESTADUAL MARIA IVONE SANTOS DE OLIVEIRA
27237400,CAS CENTRO DE ATENDIMENTO AS PESSOAS COM SURDEZ JOELINA ALVES CERQUEIRA
27238601,ESCOLA MUNICIPAL MARIA CECILIA PONTES CARNAUBA
27239810,ESCOLA PINGO DE GENTE
27240606,ESCOLA MUNICIPAL AUDIVAL AMELIO DA SILVA
27240800,ESCOLA MUNICIPAL RADIALISTA EDECIO LOPES
27241009,CMEI PROFESSOR RANILSON FRANCA DE SOUZA
27243001,INSTITUTO DE EDUCACAO ALAGOANO
27245004,CMEI PRESIDENTE FRANCISCO DE PAULA RODRIGUES ALVES
27253007,ESCOLA ESTADUAL PROFESSOR LIBERALINO BONFIM DE OLIVEIRA
27260003,ESCOLA DE EDUCACAO BASICA SARAH LINS
27269000,COLEGIO DIOGO MARCOS
27270009,ESCOLA ANJO GABRIEL
27272001,ESCOLA DE ENSINO FUNDAMENTAL MUNDO MAGICO
27275000,ESCOLA DE EDUCACAO BASICA PROJETANDO A VIDA
27285006,ESCOLA DE EDUCACAO BASICA ROMMEL VIEIRA
27289010,ESCOLA DE ENS FUND N SRA APARECIDA
27295001,COLEGIO SANTA CECILIA LTDA
27299007,ESCOLA DE EDUCACAO BASICA PROFESSORA MARIA DE LOURDES
27301001,ESCOLA DE ENSINO FUNDAMENTAL MARIA HELENA
27306011,COLEGIO LUCENA LIMA
27317030,SOCIEDADE EDUCACIONAL ELITE LTDA
27318028,ESCOLA DE ENSINO FUNDAMENTAL ESPACO DO GURY
27320014,UFAL - ESCOLA TECNICA DE ARTES
27320022,ESCOLA DE EDUCACAO BASICA SAO THIAGO
27321010,EXPOENTE COLEGIO E CURSOS
27321029,COLEGIO INTERATIVO
27324028,ESCOLA DE EDUCACAO BASICA MARIA JOSE OMENA
27326012,COLEGIO SANTA AMELIA
27327019,ESCOLA DE EDUCACAO BASICA AGNES
27331016,CENTRO EDUCACIONAL MADRE VALDELICIA
27334015,ESCOLA DE ENSINO FUNDAMENTAL SANTA LUCIA
27335011,CRECHE ESCOLA DENTE DE LEITE
27337014,ESCOLA DE ENSINO FUNDAMENTAL SENHOR DO BONFIM
27338010,ESCOLA PAZ E LUZ
27342018,COLEGIO MONTE SINAI
27345025,CENTRO PEDAGOGICO SAGRES
27367010,M DE F M DA SILVA ESCOLA
27370011,ESCOLA DE EDUCACAO BASICA SANTA JULIANA
