CO_ENTIDADE,NO_ENTIDADE
26188457,CENTRO DE EDUCACAO PROFISSIONAL MAURICIO DE NASSAU PETROLINA
26188830,ESCOLA MUNICIPAL IRMA MARIA EURIDICE DOURADO
26188872,ESCOLA MUNICIPAL DE EDUCACAO EM TEMPO INTEGRAL MONSENHOR BERNARDINO
26189380,ESCOLA FRANCIVALDO BONFIM
26190125,CENTRO MUNICIPAL DE EDUCACAO INFANTIL JOANA ISAIAS DE SOUZA
26190133,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PORTO DE PALHA
26190141,CENTRO MUNICIPAL DE EDUCACAO INFANTIL DAVID FRANCISCO DOS SANTOS
26190583,ESCOLA MUNICIPAL DE EDUCACAO EM TEMPO INTEGRAL JUAREZ CLEMENTE CANEJO
26190613,CENTRO MUNICIPAL DE EDUCACAO INFANTIL DR EDVALDO SANTANA
26190621,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA EVANY CARVALHO FIGUEIREDO
26190630,CENTRO MUNICIPAL DE EDUCACAO INFANTIL RITA LUIZA DA SILVA
26190664,CENTRO MUNICIPAL DE EDUCACAO INFANTIL MARIA ADNAIR DINIZ VIANA BARBOSA
26190672,CENTRO MUNICIPAL DE EDUCACAO INFANTIL MARIA DE FATIMA OLIVEIRA VASCONCELOS
26190710,ESCOLA MUNICIPAL DE EDUCACAO EM TEMPO INTEGRAL PAUL HARRIS
26190729,ESCOLA MUNICIPAL PROFESSORA BARBARA MARIA RIBEIRO NETA SANTANA
26191482,ESCOLA MUNICIPAL THASSIO RANGEL PEREIRA LIMA
26191504,CENTRO MUNICIPAL DE EDUCACAO INFANTIL TEREZINHA DE ALENCAR LACERDA
26191806,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE ANASTACIO LUIZ ROSA
26191920,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE MARIA DO SOCORRO GRANJA
26192110,ESCOLA ANA NERY - UNIDADE BEIJA FLOR
26192276,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE JOAO MIGUEL RIBEIRO NUNES
26192292,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE CLARA MARIA DA CONCEICAO
26192322,CENTRO MUNICIPAL DE EDUCACAO INFANTIL ROSICLEA DE LIMA -TIA ROSICLEA
26192659,COLEGIO DEGRAUS
26192713,COLEGIO CRISTAO DE PETROLINA
26192772,CENTRO INTERESCOLAR DE EDUCACAO FISICA E DESPORTO DE PETROLINA
26213605,ESCOLA MUNICIPAL PROFESSOR WALTER GIL
26213800,ESCOLA MANOEL MESSIAS BARBOSA
26233606,ESCOLA MUNICIPAL MANOEL ALVES NOGUEIRA
26321610,CENTRO EDUCACIONAL MARIA MONTESSORI UNIDADE SATELITE
26413795,ESCOLA MUNICIPAL ANA LEOPOLDINA DOS SANTOS
26419769,ESCOLA MUNICIPAL DE EDUCACAO EM TEMPO INTEGRAL GOVERNADOR MIGUEL ARRAES
26419777,CENTRO MUNICIPAL DE EDUCACAO INFANTIL JOAQUIM SEBASTIAO DE SOUZA-NM07
26419785,CENTRO MUNICIPAL DE EDUCACAO INFANTIL MARIA GORETE DA SILVA DE SOUZA
26423715,CENTRO MUNICIPAL DE EDUCACAO INFANTIL ESMELINDA ROBERTA DE ARAUJO
26424711,ESCOLA MUNICIPAL NELI MARIA SANTANA
26425718,ESCOLA MUNICIPAL DE EDUCACAO EM TEMPO INTEGRAL TERRA DA LIBERDADE
26447746,ESCOLA MUNICIPAL PROFESSORA MARIA LUIZA BARBOSA
26449714,ESCOLA MUNICIPAL BRUNA NEGREIRO LEITE
26460726,CENTRO MUNICIPAL DE EDUCACAO INFANTIL MARIA WILZA BARROS
26464721,ESCOLA RAUL POMPEIA
26521741,EDUCANDARIO CAMINHO DAS LETRAS
26525712,EDUCANDARIO ARCA DE NOE
26525941,HOTELZINHO SOSSEGO DA MAMAE
26525950,ESCOLA MUNICIPAL ATANASIO GONZAGA DA CRUZ
26540711,ELITE COLEGIO E CURSO
26541718,COLEGIO VISAO
