CO_ENTIDADE,NO_ENTIDADE
26187078,CEMEI PROFESSORA MARLUCIA EVANGELISTA DE SOUZA
26187370,ESCOLA TECNICA SENAI JABOATAO
26187663,CRECHE MERCIA DE ALBUQUERQUE
26188120,ESCOLA MUNICIPAL DOM CARLOS COELHO
26188139,ESCOLA MUNICIPAL PROFESSOR ACHILES SALES DA SILVA
26188147,ESCOLA MUNICIPAL MARCONIEDSON RODRIGUES MOREIRA
26188155,ESCOLA MUNICIPAL PROFESSOR SILVIO ROMERO VIEIRA
26188333,CENTRO MUNICIPAL DE EDUCACAO INFANTIL CEMEI PROFESSORA MARIA JOSE DA SILVA
26188767,CRECHE MUNICIPAL PROFESSORA MARIA RITA LINS MARTINS
26189070,CRECHE PROFESSORA SILVIA CRISTINA SANTOS BOTELHO
26189534,ESCOLA RECANTO FELIZ
26190168,CRECHE MUNICIPAL PROFESSORA LEDA MARIA QUEIROZ DO REGO BARROS
26190346,COLEGIO STUDIO CLASS
26190478,CENTRO EDUCACIIONAL DO FUTURO
26190788,ESCOLA JESUS O NAZARENO
26191237,ESCOLA REINO DO SABER
26191296,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA LINDOMAR DOMINGOS DA SILVA ANJOS
26191300,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA LIGIA DE ARAUJO DE OLIVEIRA
26191334,COLEGIO DOM LEAO
26191423,COLEGIO ELO
26191660,ESCOLA FAZER SONHAR
26192098,COLEGIO PARAISO DO SABER
26192420,CEMEI PROFESSORA RAKELLY NOGUEIRA DO NASCIMENTO
26192438,INSTITUTO EDUCACIONAL EMANUEL LTDA
26198401,ESCOLA ENCANTO FELIZ
26215209,ESCOLA MUNICIPAL PROFESSORA NAZETE VIEIRA DE LIMA
26234629,EDUCANDARIO SAO FRANCISCO DE ASSIS
26234637,EDUCANDARIO SOBERANO
26237610,ESCOLA ARTINFANCIA
26238616,ESCOLA ESPACO CULTURAL EBENEZER
26238624,ESCOLA NILTON ALVES
26239604,EDUCANDARIO JESUS VIVE
26253607,ESCOLA ENCANTADA
26257602,EDUCANDARIO COM JESUS
26258609,EDUCANDARIO EMMANUEL JUNIOR
26261600,EDUCANDARIO LUCAS CARDOSO
26264609,COLEGIO SOLAR DO SABER
26267608,EDUCANDARIO LER E APRENDER
26268604,ESCOLA RAFAELA ESTEFANE
26277603,EDUCANDARIO MIRELLY KELLY
26282607,ESCOLA ENCONTRO DAS CRIANCAS
26282615,EDUCANDARIO LIMA JUNIOR
26283603,ESCOLA EMANUEL
26285606,ESCOLA MADRE PAULINA
26291606,CENTRO EDUCACIONAL CARDOSO DE CESAR
26292602,EDUCANDARIO JORGE LUIZ
26293609,ESPACO INTEGRAL DA CRIANCA
26294613,ESCOLA O CONSTRUTOR
26306611,COLEGIO BARRA DE JANGADA
26307618,CENTRO DE EDUCACAO CRIANCA PARA O FUTURO
26328615,COLEGIO SALESIANO NOSSA SENHORA AUXILIADORA-JABOATAO
26346613,EDUCANDARIO JOSILENE FERREIRA
26352613,EDUCANDARIO CRESCENDO COM DEUS
26353610,ESCOLA GIRASSOL
26380617,CENTRO INTERNACIONAL DE EDUCACAO E CULTURA
26389614,EDUCANDARIO GETSEMANE
26390612,EDUCANDARIO JERUSALEM
26393611,ESCOLA ESPERANCA DO AMANHA
26396610,EDUCANDARIO JARDIM PRAZERES
26397617,ESPACO EDUCACIONAL ALTERNATIVO
26402610,ESCOLA PROFESSORA PRAZERES BRANDAO
26408627,CENTRO EDUCACIONAL ADONAI LTDA
26409712,EDUCANDARIO SAO JOSE
26409720,ESCOLA IRACI DE FARIA RODOVALHO
26409739,COLEGIO E CURSO RUMO CERTO
26410737,ESCOLA INFANTIL DARCY RIBEIRO
26412713,EDUCANDARIO JOSE FERNANDES
26413710,ESCOLA DA IGREJA EVANGELICA DO SENHOR JESUS CRISTO
26413736,ABRIGO E CRECHE LAR DE MARIA
26413752,COLEGIO ELOI
26413825,ESCOLA TIA VILMA
26413833,ESCOLA MODERNA CONHECER
26413841,ESCOLA FERREIRA E SILVA
26414716,EDUCANDARIO MARIA HOLANDA
26414732,ESCOLA JESUS DE NAZARE
26414740,ESCOLA FELIPE MAGALHAES
26415720,ESCOLA NANGEO
26416719,INSTITUTO CECILIA MEIRELES
26417723,CENTRO INTEGRADO DE ENSINO
26419807,ESCOLA MONICA LIBERATO
26429713,COLEGIO PONTUAL
26430711,ESCOLA PARAISO DO SABER
26431718,EDUCANDARIO LARISSA REBECA
26436736,ESCOLA RODRIGUES DE FREITAS
26436752,ESCOLA BATISTA MONTE HERMOM
26436760,CENTRO EDUCACIONAL BRASIL PARA CRISTO
26436779,ESCOLA INTERACAO
26439727,AREA COLEGIO E CURSO SISTEMA DE ENSINO
26444712,ESCOLA CLUBE DE MAES NOSSA SENHORA DO CARMO
26452715,ESCOLA MEU CANTO
26459710,COLEGIO TEREZA DE CALCUTA
26459728,ESCOLA SEMENTE DE LUZ
26461765,ESCOLA NOVO DESAFIO
26463725,ESCOLA MEU PEQUENO POLEGAR
26469723,INSTITUTO EDUCACIONAL MANUEL BANDEIRA
26471728,ESCOLA FALCONE
26471736,ESCOLA MAGNIFICA
26476711,EDUCANDARIO JAEL OLIMPIA
26476720,ESCOLA REBECA DE ANDRADE
26485737,ESCOLA EMILIA FERREIRO
26504715,SABER PARA O DESPERTAR
26508710,ESCOLA MUNDO DA SABEDORIA
26513730,CRECHE NOSSA SENHORA DA PIEDADE
26515725,CENTRO EDUCACIONAL E SOCIAL DAS MARINAS
26523710,EDUCANDARIO SARAH KALLEY
26525771,COLEGIO ASSUNCAO
26525828,ESCOLA TECNICA ESTADUAL MAXIMIANO ACCIOLY CAMPOS
26525887,EDUCANDARIO GILBERTO FREYRE
26525909,EDUCANDARIO PAULO FREIRE
26525917,ESCOLA JESUS PEQUENINO
26529769,ESCOLA MONTEIRO LOBATO
26529807,COLEGIO E CURSO CP
26529815,ESCOLA CONSTRUINDO O FUTURO
26533715,COLEGIO LEAO DA BARRA LTDA
26534720,EXTERNATO NOSSA SENHORA DAS GRACAS
26541734,ESCOLA MUNICIPAL DR LUIZ REGUEIRA
26541742,ESCOLA MUNDO DA CRIANCA
26545713,ESCOLA RECANTO BEM VIVER
26545730,INSTITUTO EDUCACIONAL MARCOS FREIRE
