CO_ENTIDADE,NO_ENTIDADE
26128047,EDUCANDARIO LEDA MELLO
26128055,EDUCANDARIO NOSSA SENHORA DA CONCEICAO
26128063,CENTRO EDUCACIONAL ANA NERY
26128101,ESCOLA DE REFERENCIA EM ENSINO MEDIO DE BEBERIBE
26128110,ESCOLA MUNICIPAL ALDA ROMEU
26128160,ESCOLA DOUTOR FABIO CORREA
26128179,ESCOLA DOUTOR FRANCISCO PESSOA DE QUEIROZ
26128187,ESCOLA EDUCACIONAL CECILIA MEIRELLES
26128195,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO JARBAS PERNAMBUCANO
26128233,ESCOLA MUNICIPAL DA MANGABEIRA
26128250,ESCOLA MONSENHOR VIANA LTDA
26128268,ESCOLA MUNICIPAL LUIZ LUA GONZAGA
26128314,ESCOLA MUNICIPAL NOVA AURORA
26128322,ESCOLA MUNICIPAL NOVO HORIZONTE
26128357,ESCOLA NOSSO PARAISO
26128390,ESCOLA MUNICIPAL PAULO VI
26128403,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE NERCIO RODRIGUES
26128420,ESCOLA DE REFERENCIA EM ENSINO MEDIO PEDRO CELSO
26128454,ESCOLA PROFESSOR JOSE DOS ANJOS
26128462,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL PROFESSOR PEDRO AUGUSTO CARNEIRO LEAO
26128497,ESCOLA TECNICA ESTADUAL PROFESSOR ALFREDO FREYRE
26128527,ESCOLA ROTARY DO ALTO DO PASCOAL
26128560,ESCOLA SAO FRANCISCO DE ASSIS - RN
26128586,ESCOLA SAO JUDAS TADEU
26128594,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO SAO MIGUEL
26128616,ESCOLA TOM E JERRY
26128624,ESCOLA VITOR MEIRELES
26128640,ESCOLA MUNICIPAL ANTONIO HERACLIO DO REGO
26128659,ESCOLA MUNICIPAL ANTONIO LUIZ
26128705,ESCOLA MUNICIPAL MONSENHOR VIANA
26128721,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR MARDONIO DE ANDRADE LIMA COELHO
26128748,ESCOLA MUNICIPAL SAO JOAO BATISTA
26128764,ESCOLA MUNICIPAL ANA MAURICIA WANDERLEY
26128772,ESCOLA MUNICIPAL ANTONIO TIBURCIO
26128780,ESCOLA MUNICIPAL COMPOSITOR LEVINO FERREIRA
26128829,90 GRAUS COLEGIO E CURSO
26128837,INSTITUTO NOSSA SENHORA DE LOURDES
26128845,INVEST ENSINO FUNDAMENTAL
26128853,COLEGIO ADVENTISTA DO ARRUDA
26128870,INSTITUTO JESUS DE NAZARE
26128888,ESCOLA MUNICIPAL DEUS E AMOR
26128926,ESCOLA MUNICIPAL ANITA PAES BARRETO
26128934,ESCOLA MUNICIPAL OLINDINA MONTEIRO DE OLIVEIRA FRANCA
26128950,ESCOLA MUNICIPAL IRMA TEREZINHA BATISTA PROJ NOVO VIVER
26132176,ATITUDE NUCLEO DE FORMACAO PROFISSIONAL
26132249,ESCOLA MUNICIPAL PINTOR LULA CARDOSO AYRES
26132267,ESCOLA MUNICIPAL DEPUTADO FERNANDO SAMPAIO
26132362,CENTRO EDUCACIONAL AUXILIADORA
26132540,CENTRO EDUCACIONAL SHALON
26132635,ESCOLA MUNICIPAL JORDAO BAIXO
26132643,ESCOLA MUNICIPAL FERNANDO SANTA CRUZ
26132680,ESCOLA RECANTO DA INFANCIA
26133040,ESCOLINHA MUNDO DO SABER FELIZ
26133083,EDUCANDARIO ANA RAQUEL
26133199,COLEGIO INOVACAO
26133202,EDUCANDARIO DUARTE
26133389,ESCOLA MUNICIPAL NADIR COLACO
26133482,ESCOLA DINAMICA
26133622,ESCOLA MUNICIPAL NOVA DESCOBERTA
26133652,INSTITUTO JOANA DE OLIVEIRA
26133725,COLEGIO CAPITAO MORONI LTDA
26133776,CENTRO EDUCACIONAL MONTE SINAI
26133837,ESCOLA MUNICIPAL CRISTIANO CORDEIRO
26133857,ESCOLA TECNICA LEIAUT CARIELE
26134002,ESCOLA MUNICIPAL KARLA PATRICIA
26134010,ESCOLA MUNICIPAL INES SOARES DE LIMA
26134049,ESCOLA MUNICIPAL NOSSA SENHORA DA PENHA
26134057,ESCOLA MUNICIPAL MANOEL ROLIM
26134067,ESCOLA MUNICIPAL SEVERINA BERNADETE TEIXEIRA
26134109,EDUCARTE ESC ESPECIAL EM EDUC PELA ARTE LTDA
26134177,ESCOLA OLGA BENARIO PRESTES
26134180,ESCOLA PROFESSOR JOEL PONTES
26134350,ESCOLA MUNICIPAL PADRE DONINO
26134379,ESCOLA MUNICIPAL SANTO AMARO
26134608,INSTITUTO ESCOLAR MARLENE ALMEIDA
26135396,CONSERVATORIO PERNAMBUCANO DE MUSICA
26136162,CENTRO EDUCACIONAL CANDIDO PORTINARI
26136269,ESCOLA MUNICIPAL SITIO DO CEU
26136300,ESCOLA MUNICIPAL ALTO DO MARACANA
26136335,ESCOLA MUNICIPAL RENATO ACCIOLY CARNEIRO CAMPOS
26136422,COLEGIO PRIMORDIAL SAO SEBASTIAO
26136430,CENTRO EDUCACIONAL CASTELO INFANTIL LTDA
26137447,ESCOLA FAZER EVOLUIR
26137631,COLEGIO NUCLEO
26137810,ESCOLA CASINHA DO SABER LTDA
26137992,ESCOLA O PEQUENO APRENDIZ
26138948,ESCOLA CECILIA MEIRELES
26139090,ESCOLA MUNICIPAL PROFESSOR FLORESTAN FERNANDES
26139189,ESCOLA ESPACO CRIATIVO
26139421,INSTITUTO SANTO AGOSTINHO
26139588,ANNAIC DE MENDONCA TRAVASSOS ME
26139618,COLEGIO MILITAR DO RECIFE
26139642,ESCOLA MARIA DE FATIMA
26139677,COLEGIO DESENVOLVER
26139685,INSTITUTO RAQUEL DE QUEIROZ
26139723,ESCOLA MUNICIPAL ALTO SANTA TEREZINHA
26139782,INSTITUTO NOSSA SENHORA DE FATIMA
26139820,INSTITUTO SAO MARCOS
26139839,BASE COLEGIO E CURSO
26139847,INSTITUTO CATARINA ROSA
26140047,ESCOLA DIVINO SABER
26140195,CSV EDUCACIONAL LTDA - COLEGIO SABER VIVER ANEXO
26140802,COLEGIO QUESTAO DE INTELIGENCIA
26140810,ESCOLA DE GOVERNO EM SAUDE PUBLICA DE PERNAMBUCO
26140837,INSTITUTO FABIANA
26140853,ESC MUNDO ENCANTADO DO PEQUENO PRINCIPE
26140870,ESCOLA VILA SEZAMO
26140900,ESCOLA DICIONARIO DA MONICA
26140977,EDUCANDARIO ROSA DE SARON
26141000,ESCOLA ALEGRIA DO SABER
26141019,EDUCANDARIO PEDRO HENRIQUE
26142988,EDUCANDARIO WANESSA KARLA
26143097,CENTRO EDUCACIONAL DESENVOLVIMENTO
26143100,ESCOLA NOVA GERACAO
26143135,ESCOLA LEONARDA ALVES
26143143,ESCOLA ESPACO DINAMICO
26143178,EDUCANDARIO MENEZES
26143186,CENTRO EDUCACIONAL MACHADO DE ASSIS
26143232,EDUCANDARIO RITA DE CASSIA
26143240,CENTRO EDUCACIONAL DA CRIANCA
26143291,CENTRO DE ENS SUPLE VIRGINIO C DE OLIVEIRA
26143313,EDUCANDARIO DESENVOLVER
26143321,ESCOLA PROFESSOR NUNES BARRETO
26143330,COLEGIO MULTIPLO ENSINO
26143399,COLEGIO SANTA BARBARA LTDA
26143470,COLEGIO MOVIMENTO
26143534,INSTITUTO EDUCACIONAL LIRA
26143550,EDUCANDARIO JANECLEIDE
26143607,ESPACO CULTURAL ARIANO SUASSUNA CENTRO EDUCACACIONAL
26143640,EDUCANDARIO BRASILEIRINHO
26143658,BABYMEL E ESCOLAS LTDA
26143720,ESCOLA PEDRO LEANDRO
26143739,EDUCANDARIO DA CARLA
26143887,CONSTRUINDO O ABC CENTRO EDUCACIONAL
26143917,ESCOLA POSITIVA
26144107,EDUCANDARIO JOANA DARC
26144310,ESCOLA PANCRACIO
26144360,EDUCANDARIO SANTA ROSA
26144387,EDUCANDARIO MARTA PATRICIO
26144646,ESCOLA EDUCAR
26145103,COLEGIO ALBERT SABIN
26145227,ESCOLA MUNICIPAL HISTORIADOR FLAVIO GUERRA
26146622,ESCOLA JARDIM DO EDEN
26146630,EDUCANDARIO ANALINE
26146690,ESCOLA AMERICANA DO RECIFE
26146703,ESCOLA VIANA
26147165,LAR FABIANO DE CRISTO
26147297,CENTRO CRISTAO DE EDUCACAO POPULAR
26147300,ESCOLA MUNICIPAL NOSSA SENHORA DO PILAR
26147327,CRECHE NOSSA SENHORA DOS REMEDIOS
26147378,ESCOLA ESPACO ALEGRE LTDA
26147386,COLEGIO E CURSO SENHOR DO BONFIM
26147416,ESCOLA MODELO DE EDUCACAO PROFISSIONAL DE PE
26147424,CENTRO EDUCACIONAL FRANCISCO DE ASSIS
26147440,CAPI-CENTRO DE APRENDIZAGEM PED DO IPSEP
26147483,EDUCANDARIO TANIA BEZERRA
26147513,ASSOCIACAO EDUC E CULTURAL ARCO-IRIS
26147955,EDUCANDARIO SAO PEDRO
26147963,COLEGIO CORDEIRO DE DEUS
26148110,CENTRO EDUCATIVO JARDIM DAS OLIVEIRAS
26148145,CRECHE MUNICIPAL BIDO KRAUSE
26148161,ESCOLA MUNICIPAL EDUCADOR PAULO FREIRE
26148773,COLEGIO FAZER CRESCER LTDA
26148838,EDUCANDARIO MARIA HELENA
26148854,EDUCANDARIO SONHOS DE ICARO
26148889,ESCOLA CONSTRUINDO O FUTURO LTDA
26148943,ESCOLA CRIANCA FUTURO FELIZ
26148951,ESCOLA CASTELO DO SABER
26148986,INSTITUTO MARIA FERNANDES
26149010,EDUCANDARIO BEM QUERER
26149060,EDUCANDARIO MENEZES II
26149087,COLEGIO FUTURO LTDA
26149214,CRECHE MUNICIPAL CEAPE
26149338,CRECHE ESC RECIFE MENINO JESUS DE CASA FORTE
26149370,ESCOLA MUNICIPAL ALTO DO REFUGIO IVAN NEVES
26149389,EDUCANDARIO SIQUEIRA BRANDAO
26149400,EDUCANDARIO CLAUDIA LIMA LTDA
26149435,EDUCANDARIO CAMPOS ANDRADE
26149443,EDUCANDARIO UNIVERSO INFANTIL
26149737,CRECHE MUNICIPAL MARDONIO COELHO
26149753,CRECHE MUNICIPAL SAO DOMINGOS SAVIO
26149761,CRECHE MUNICIPAL CAJUEIRO
26149770,CRECHE MUNICIPAL FLOR DA COMUNIDADE
26149788,CRECHE MUNICIPAL CRIANCA FELIZ
26149796,CRECHE ESC RECIFE NOSSA SENHORA DAS DORES
26149800,CMEI CREUSA ARCOVERDE DE FREITAS CAVALCANTI
26149818,CRECHE MUNICIPAL VOVO ARTUR
26149826,CRECHE MUNICIPAL UNIDOS VENCEREMOS
26149834,CRECHE MUNICIPAL ZACARIAS DO REGO MACIEL
26149842,CRECHE MUNICIPAL FLOR DO BAIRRO DA GUABIRABA
26149850,CRECHE MUNICIPAL WALDEMAR DE SOUZA CABRAL
26149869,CRECHE MUNICIPAL AME AS CRIANCAS
26149923,CRECHE MUNICIPAL SAO JOAO
26149931,CMEI MAEZINHA DO COQUE
26152568,ESCOLA RENASCER
26152606,ESCOLA NOVO HORIZONTE
26152630,GGE VESTIBULARES
26152657,ESCOLA DESTAQUE
26152665,COLEGIO SAN MARINO
26152681,CENTRO EDUCACIONAL BERNARDO LUCAS
26152711,POLIEDRO COLEGIO E CURSO
26152770,CENTRO EDUCACIONAL SINGULAR
26152819,GRUPO EDUC DO RECIFE ANGLO LIDER
26152843,ESCOLA NOVA GERACAO
26152894,ESCOLA CONSTRUINDO O SABER
26152959,EDUCANDARIO NOSSA SENHORA DA CONCEICAO
26152967,ESCOLA RAIO DE LUZ
26153050,COLEGIO LOGOS
26153068,CRECHE MUNICIPAL SONHO DO POVO
26153084,ESCOLA BENFICA
26153092,CRECHE TIA MADALENA
26153114,CRECHE MUNICIPAL ROSA SELVAGEM
26153122,CMEI BRASILIA TEIMOSA
26153130,CRECHE MUNICIPAL RECIFE 2000
26153149,COLEGIO MILENIO
26153246,CMEI SEMENTINHA DO SKYLAB
26153254,CRECHE MUNICIPAL FUTURO DO AMANHA
26153262,CMEI NOSSO SENHOR JESUS DO BONFIM
26153270,CMEI JESUS DE NAZARE
26153297,ESCOLA MUNICIPAL PROFESSOR ENALDO MANOEL DE SOUZA
26153300,CRECHE MUNICIPAL NOSSA SENHORA AUXILIADORA
26153319,CRECHE MUNICIPAL DEUS E AMOR
26153335,CRECHE ESC RECIFE SANTA LUZIA
26153343,CRECHE COM N SRA DA BOA VIAGEM
26153351,CRECHE MUNICIPAL WALDIR SAVLUSCHINSKE
26153386,ESCOLA MUNICIPAL PROFESSOR ANTONIO DE BRITO ALVES
26153394,CRECHE MUNICIPAL NOVO HORIZONTE
26153408,CRECHE MUNICIPAL E LUTANDO QUE SE CONQUISTA
26153416,CRECHE MUNICIPAL MENINO JESUS DA BOMBA GRANDE
26153424,ESCOLA MUNICIPAL DARCY RIBEIRO
26153440,CRECHE MUNICIPAL SENADOR PAULO GUERRA
26153467,CRECHE MUNICIPAL PADRE LOURENCO
26153475,ESCOLA MUNICIPAL VILA SANTA LUZIA
26153491,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL MONSENHOR MANOEL LEONARDO DE BARROS BARRETO
26153521,GRUPO DE MAES DO IPSEP - CRECHE BRASIL
26153556,ESCOLA MUNICIPAL MARLUCE SANTIAGO DA SILVA
26153599,ESCOLA MUNICIPAL PROFESSOR RICARDO GAMA
26153688,CENTRO DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO DO RECIFE - CAEER
26153920,COLEGIO CRISTAO DO RECIFE
26153955,EDUCANDARIO RAPHAEL MILLER
26153971,UNEDIN - UNIDADE DE EDUCACAO INTEGRADA
26153998,ESCOLA MARIA LUCENA LTDA
26154021,CENTRO SOCIAL GUARARAPES
26154030,SANTOS E LOPES ENSINO FUNDAMENTAL - EIRELI
26154137,ESCOLA MUNICIPAL PROFESSOR POTIGUAR MATOS
26154242,ESCOLA TOCA DO COELHINHO
26154307,EDUCANDARIO NITA QUEIROZ
26154820,ESCOLA MUNICIPAL PROFESSOR SOLANO MAGALHAES
26154846,ESCOLA MUNICIPAL 27 DE NOVEMBRO
26155818,ESCOLA MUNICIPAL PROF JANDIRA BOTELHO PEREIRA DA COSTA
26155834,ESCOLA NOSSA SENHORA DE GUADALUPE
26155850,ESCOLA MUNICIPAL DINA DE OLIVEIRA
26155869,ESCOLA MUNICIPAL ENGENHEIRO HENOCH COUTINHO DE MELO
26156024,CRECHE ESPIRITA MISSIONARIO DA LUZ
26156032,ASSOCIACAO LAR DO NENEM
26156059,ASSIST E PROM SOCIAL EXERC DE SALVAC
26156067,CENTRO COMUN SEMENTE DE UM NOVO MUNDO
26156075,CRECHE BENEFICENTE AMIGUINHOS
26156105,ALICE MENDONCA
26156202,MD EDUCACIONAL- COLEGIO MADRE DE DEUS UNIDADE II
26156610,CRECHE ESCOLA RECIFE DO IBURA
26156628,CRECHE ESC RECIFE SITIO DO CARDOSO
26156652,CRECHE LAR MONTALEGRE
26156660,CENTRO CRISTAO DE EDUCACAO POPULAR
26156695,CRECHE MUNICIPAL DO JORDAO BAIXO
26156709,ESCOLA COMUNITARIA MARIA ESTEVAO
26156725,CRECHE MUNICIPAL DO BONGI
26156733,CENTRO EDUCACIONAL MUNDO INFANTIL DO CHIE
26156741,INSTITUTO EDUCACIONAL NAARA FRANCA
26156750,CRECHE MUNICIPAL DA TORRE
26156776,CMEI DA MANGUEIRA
26156784,EDUCANDARIO GENILDA SATIRO
26156792,CRECHE MUNICIPAL DE AFOGADOS
26156806,ESCOLA LAPIS NA MAO
26156849,CRECHE MUNICIPAL RODA DE FOGO
26156857,ESCOLA MUNDO DA CULTURA
26157420,CENTRO EDUCACIONAL CREATIVE
26157454,EDUCANDARIO SHALOM LTDA
26157462,CRECHE MUNICIPAL TIA EMILIA
26157489,CRECHE MUNICIPAL CASINHA AZUL
26157527,COLEGIO TERCEIRO MILENIO LTDA
26157543,INSTITUTO MARCOS PAULO
26157551,CMEI NOVO PINA
26157560,CRECHE MUNICIPAL VINDE A MIM AS CRIANCINHAS
26157578,CRECHE MUNICIPAL JOAO EUGENIO
26157640,INSTITUTO PAULA EMILIA LTDA ME
26157845,ESCOLA MUNICIPAL PROFESSOR JOAO BATISTA LIPPO NETO
26157888,ESCOLA MUNICIPAL PASTOR JOSE MUNGUBA SOBRINHO
26157977,UPE-FACUL DE ENFERMAGEM N SRA DAS GRACAS
26157985,ESCOLA TECNICA ESTADUAL DE CRIATIVIDADE MUSICAL
26158124,CRECHE MAJOR PM JENER TENORIO DE H TIO JENE
26158280,ESCOLA MUNICIPAL JARDIM UCHOA
26158299,ESCOLA MUNICIPAL PROFESSOR JULIO DE OLIVEIRA
26158302,ESCOLA MUNICIPAL PROFESSOR JOAO FRANCISCO DE SOUZA
26158310,ESCOLA MUNICIPAL ISAAC PEREIRA DA SILVA
26158329,ESCOLA MUNICIPAL DEPUTADO EDSON CANTARELLI
26158361,CONSELHO COMUNITARIO DA MUSTARDINHA
26158370,ESCOLA MUNICIPAL PROFESSOR ORLANDO PARAHYM
26158400,ESCOLA MUNICIPAL NOVO MANGUE
26158701,CRECHE MUNICIPAL PROFESSOR FRANCISCO DO AMARAL LOPES
26158752,ESCOLA MUNICIPAL CORREGO DO EUCLIDES
26159392,CLUBE DE MAES DEUS E AMOR
26159406,ESCOLA MARIA DE NAZARE
26159724,ESCOLINHA MENINA FLOR
26159856,EDUCANDARIO GENTE MIUDA
26159910,ASSOC MORAD IBURA DE BAIXO PAZ E AMOR
26159929,ASSOC BENEF DEFESA DOS MORAD DO B COQUEIRAL AD
26159953,ASSOCIACAO DE MENOR CARENTE
26159961,CENTRO COMUNITARIO DO JARDIM MONTE VERDE
26159996,ASSOCIACAO DE MORADORES DP B DA MANGUEIRA
26160064,GRUPO DE ACAO COMUNITARIA MENINO JESUS DE S M
26160072,ASSOCIACAO UNIDA DOS MORADORES AUMUR - 1 E 2
26160099,ASSOCIACAO DAS MULHERES DA UR - 04
26160102,GRUPO DE MAES JORDAO BAIXO
26160153,CENTRO EDUCACIONAL ANA MARIA FERREIRA
26160161,CONSELHO DE MORADORES DO BAIRRO DO IPSEP
26160170,ESCOLA COMUN CONS DE MULHERES DO PARQUE CORDEIRO
26160188,GREMIO SOCIAL RECR ESPOR BUCHUDOS DO CORDEIRO
26160196,CENTRO EDUCACIONAL SOCIAL E CULTURAL
26160242,ESC PAULISTANA DE DESENV PROFISSIONAL
26160285,ASSOCIACAO DOS MORADORES DA XIMBORE
26160307,COLEGIO MOTIVO
26160331,CENT DE ORIENT DEF E APOIO COMUNID E INST SOCIAIS
26160340,SENAI CENTRO DE FORMACAO PROFISSIONAL JOSEPH TURTON JUNIOR
26161036,ESCOLA FUTURO CIDADAO
26161109,ASSOCIACAO INDEPENDENTE DOS AMIGOS DA UR 2
26161141,C EDUC COMUNITARIO DO TRENZINHO
26161931,CLUBE DE MAES DONA LILA
26161982,ASSOCIACAO DE ACAO COMUNITARIA DE BRASILIA TEIMOSA
26162016,COLEGIO PONTUAL CENTRO EDUCACIONAL LTDA
26162032,COLEGIO NAP NUCLEO DE ACAO PEDAGOGICA
26162040,COMISSAO DE SAUDE INDEP DE RODA DE FOGO
26162075,SERVICO SOCIAL DO COMERCIO SESC SANTO AMARO
26162199,ESCOLA TECNICA LEIAUT CARIELO
26162202,ESCOLA TEOFILA ADRIANO
26162822,ESCOLA PEQUENO PRINCIPE
26162865,ESCOLA REINO DO SABER
26162911,GRUPO DE MAES NOSSA SENHORA DO CARMO
26162946,CENTRO DE ATIVIDADES COMUNITARIA DO JORDAO ALTO
26163039,COLEGIO GGE
26163080,COOPERATIVA DE PRODUCAO VISUAL E ARTES MANUAIS
26163101,ESCOLA COMUNITARIA FORCA JOVEN
26163179,CENTRO CULTURAL RECREATIVO DO PANTANAL
26163209,CENTRO ESPIRITA DE UMBANDA MESTRE CIBAMBA
26163225,ESC CRISTA BESSONI
26163373,ASSOCIACAO DOS MORADORES DA RUA DOS PRAZERES
26163381,ESCOLA SAO LUCAS
26163403,ASSOCIACAO DE MULHERES DE BEIRINHA
26163438,CENTRO DE EDUCACAO POPULAR MAILDE ARAUJO
26163462,CONSELHO DOS MORADORES DO JIQUIA
26163497,ESCOLA DO GRAO DE MOSTARDA
26163535,CONEXAO COLEGIO E CURSO
26163586,ASS COM BENEF DE JOV E SRA DE MONS FABRICIO E ADJ
26163624,COLEGIO IDEIA
26163667,PARAISO COLEGIO E CURSO
26163705,ESCOLA MONTEIRO LIRA
26163730,CENTRO EDUCACIONAL MIRIAM IMELDA
26163780,ESCOLA COMUNITARIA TOM E JERRY
26163870,CONSELHO COMUNITARIO DA MUSTARDINHA
26163900,IGREJA EVANGELICA BATISTA REMIDOS DO SENHOR
26163926,FACULDADE DE TECNOLOGIA IBRATEC
26164060,COLEGIO TRIUNFO
26164116,CENESPE UNIDADE DE ASSISTENCIA INTEGRADA
26164230,ASSOCIACAO DOS MORADORES DA ESTANCIA
26164329,ESCOLA LUZ E VIDA
26164361,ESCOLA MUNICIPAL JOSE MUCIO MONTEIRO
26164388,CENTRO EDUCACIONAL COMUNITARIO REDENCAO
26164655,CENTRO BENEFICIENTE FILANTROPICO DO BONGI
26164698,GRUPAO DO ALTO JORDAO
26164701,ESCOLA MUNICIPAL PARQUE DOS MILAGRES
26164736,ESCOLA PROFISSIONALIZANTE DE ENFERMAGEM DE ISRAEL
26165155,BL CARNAVAL CRIANCA SEM EDUC E CRIANCA SEM FUTURO
26165309,CLUBE DE MAES MARIA DE NAZARE
26165333,COLEGIO E CURSO PRE AREA II
26166402,CENTRO PROFISSIONAL II
26166593,ESCOLA MUNICIPAL ALTO DO PASCOAL
26166607,ESCOLA MUNICIPAL DE BEBERIBE
26166623,ESCOLA MUNICIPAL CAMPINA DO BARRETO
26166631,ESCOLA MUNICIPAL ENGENHEIRO EDINALDO MIRANDA DE OLIVEIRA
26166640,ESCOLA MUNICIPAL DE AGUA FRIA
26166658,ESCOLA MUNICIPAL DE CASA AMARELA
26166666,ESCOLA MUNICIPAL PROFESSOR JOSE SOARES DA SILVA
26166690,INSTITUTO RENASCER
26166801,ESCOLA NOSSA SRA DAS GRACAS
26166895,ESCOLA CASTELO ENCANTADO LTDA
26166909,ESCOLA RECANTO FELIZ
26166941,COLEGIO UNIVERSO DO SABER
26166976,COLEGIO CASAFORTE
26166984,EDUCANDARIO NOVA ERA
26167000,EDUCANDARIO TIA NICE
26167034,ESCOLA UNIAO COMUNITARIA
26167085,ESCOLA SABOR DA INFANCIA
26167093,EDUCANDARIO RITA BARBOSA
26167107,CENTRO PROFISSIONALIZANTE DE SAUDE IRMA DULCE
26167115,SESI VASCO DA GAMA
26167123,EDUCANDARIO CAMINHO DIDATICO
26167794,CLUBE DE MAES N SRA DA CONCEICAO
26167808,ESCOLA MUNICIPAL SERRA DA PRATA
26167840,ESCOLA MUNICIPAL UR 05
26167859,CRECHE MUNICIPAL CHICO MENDES
26167867,ASSSOC DOS MORADORES DA VILA DANCING DAYS
26167891,ESCOLA MUNICIPAL PROFESSOR JOSUE DE CASTRO
26167913,CLUBE DE MAES FUTURO DO AMANHA DE SAN MARTIN
26167948,ASSOC DOS MORAD DO BAIRRO DE BOMBA GRANDE
26167964,ASSOC GRUPO DE MAES DA AMIZADE DOS TORROES
26167980,C DE EDUCACAO COMUNITARIA GABRIELA FELIZ
26168006,ASSOC DOS MORADADORES DO SITIO DO BERARDO
26168014,SOC BENEFICENTE MISTA 12 DE OUTUBRO
26168073,ESCOLA MUNICIPAL DO BARRO
26168111,ESCOLA MUNICIPAL DO PANTANAL
26168120,ESCOLA MUNICIPAL DO SANCHO
26168138,ESCOLA MUNICIPAL POETA JOAO CABRAL DE MELO NETO
26168154,SESI IBURA
26168162,ESCOLA NOVO TEMPO
26168170,ESCOLA NOSSO ESPACO
26168197,ESC COMUNITARIA N SRA DO CARMO
26168227,ESCOLA MUNICIPAL IBURA DE BAIXO
26168863,EDUCANDARIO RECANTO INFANTIL
26168871,EDUCANDARIO CRIANDO E RECRIANDO
26170310,INSTITUTO ENCANTO DO SABER
26170329,ESCOLA HORIZONTE AZUL
26170337,COLEGIO SANTA TERESA
26170345,EDUCANDARIO EMANOEL SANTOS
26170400,INST ESP SEMEAD DA FE CRECHE MORADA DA FELICIDADE
26170418,ASSOCIACAO DOS MORADORES DA UR1 IBURA
26170450,ESCOLA SAO MIGUEL LTDA
26170469,NIP - ESCOLA DE EDUCACAO APLICADA
26170477,SERVICO SOCIAL DO COMERCIO SESC CASA AMARELA
26170485,COLEGIO SABER FAZER LTDA ME
26170493,ESCOLA SANTA BERNADETE
26170507,COLEGIO SANTA LUISA DE MARILLAC
26170515,CTM COLEGIO E CURSO LTDA
26170531,INSTITUTO ESPACO CRIATIVO
26170639,ESCOLA MUNICIPAL ASA BRANCA
26170647,ESCOLA MUNICIPAL DIACONO ABEL GUEIROS
26170663,ESCOLA MUNICIPAL JARDIM MONTE VERDE
26170671,ESCOLA MUNICIPAL MAESTRO NELSON FERREIRA
26170710,ESCOLA MUNICIPAL SITIO DO BERARDO
26170728,CRECHE MUNICIPAL SITIO GRANDE
26170736,CRECHE MUNICIPAL ESPERANCA
26170744,ESCOLA MUNICIPAL LADJANE BANDEIRA
26170779,ESCOLA MUNICIPAL CHICO MENDES
26170795,ESCOLA MUNICIPAL POETA CARLOS PENA FILHO
26171643,CRECHE MUNICIPAL ARITANA
26171651,CRECHE MUNICIPAL MONTE DAS OLIVEIRAS
26171660,CRECHE MUNICIPAL NOSSA SENHORA DE FATIMA
26171678,CRECHE MUNICIPAL SONHO DE CRIANCA
26171716,ESCOLA MUNICIPAL ARTISTA PLASTICO CICERO DIAS
26171724,ESCOLA MUNICIPAL JOAO AMAZONAS
26171732,ESCOLA MUNICIPAL JADER FIGUEIREDO DE ANDRADE SILVA
26171740,ESCOLA MUNICIPAL DA GUABIRABA
26171767,ESCOLA MUNICIPAL CARLUCIO DE SOUZA CASTANHA JUNIOR
26172712,ESCOLA DE REFERENCIA EM ENSINO MEDIO GINASIO PERNAMBUCANO - AURORA
26172720,COLEGIO MADRE DE DEUS ZONA NORTE
26172739,ESCOLA GERACAO ATUAL
26172852,INVEST CENTRO EDUCACIONAL
26172860,GRUPO GENESE DE ENSINO LTDA
26173042,NUCLEO DE MORADORES DO BAIRRO DA IPUTINGA E ADJA
26173050,ESCOLA TECNICA ACADEMIA DE PROFISSOES
26173077,EDUCANDARIO NOSSA SENHORA DAS GRACAS
26173085,COLEGIO MILENIO
26173107,ESCOLA MARIA DE FATIMA FERREIRA LTDA
26173131,EDUCANDARIO ALEGRIA DO SABER SC LTDA
26173140,EDUCANDARIO MONTE HOREBE LTDA
26173158,ESCOLA JOAO FRANCISCO DE TORRES
26173166,INSTITUTO SANTA RITA DE CASSIA-EXTENSAO
26173174,ESCOLA APRENDIZES DA ESPERANCA
26173182,LAR COMUNITARIO ROSA DE SAROM
26173190,ESCOLA DE ENFERMAGEM SAO CAETANO
26173204,SOCIEDADE DE SERVICOS EDUCACIONAIS MA LTDA-COLEGIO PROVIDENCIAL
26173212,ESCOLA PROFISSIONALIZANTE ANA NERI
26173220,ESCOLA CHAVE DO SABER
26173255,ESCOLA PEQUENO APRENDIZ
26173271,ESCOLA DOS ANJOS
26173280,COLEGIO GRANDE PASSO
26173298,EDUCANDARIO DANVICTOR
26173301,ESCOLA NOVO CONTATO
26173310,COLEGIO ALFAMA
26173328,EDUCANDARIO PROFESSORA EUSA CARPINTERO
26173336,INSTITUTO ESCOLAR EDITE MARIA
26173352,ESCOLA TIA MARINA
26173379,SOCIEDADE EDUCACIONAL SABER VENCER
26173387,CENTRO EDUCACIONAL NOSSA SENHORA AUXILIADORA
